id,name,description,status,reasons,countries,categories,website,logo_url,alternatives,alternatives_text,allOf
canesten,Canesten,"Owned by **Bayer**.

There is a partnership between **Bayer** and the Israeli Innovation Authority. The Israel Innovation Authority (IIA) is the support arm of the Israeli government, charged with fostering the development of industrial research and development in the State of Israel.",avoid,operations_in_israel,global,,,https://www.canesten.nl/sites/g/files/vrxlpx30581/files/canesten_logo_rgb-01_v2.png,,,
capncrunch,Cap'N Crunch,"Owned by **PepsiCo**.

**PepsiCo** bought SodaStream for $3.2bn and owns 50% of Sabra both of which had taken advantage of the Israeli occupation of Palestine.",avoid,operations_in_israel,global,,,https://mma.prnewswire.com/media/1582794/Capn_Crunch_Logo.jpg?p=twitter,ulker,,
cappy,Cappy,"Owned by **The Coca-Cola Company**.

**Coca-Cola Israel** owns dairy farms in the illegal Israeli settlements of Shadmot Mechola in the Jordan Valley and a plant in the industrial zone of Katzerin in the occupied Golan Heights.",avoid,operations_in_settlements,global,,,https://hu.coca-colahellenic.com/content/dam/cch/hu/images/our-24-7-portfolio_new/Cappy%20logo%202020%20V2.png,meysu,,
carita,CARITA,"**CARITA** is owned by **L'Oreal.**

**34.70%** of L'Oreal is owned by Mrs. Francoise Bettencourt Meyers and her family. **20.1%** of L' Oreal is owned by **Nestle**. Nestle began **investing** in **Israel** in 1995 by buying 10% of Israeli food maker **Osem** Investments, increasing its ownership to 50.1% two years later giving it the controlling share and now owns a 53.8 percent stake in Osem Swiss food giant Nestle will set up a global research and development center for snack foods next year in Sderot, a town in Israel's Negev desert, the Maariv.",avoid,operations_in_israel,global,,,,lush,,
cartedor,Carte d'Or,"Owned by **Unilever**.

**Carte d'Or** and Ben & Jerry's are owned by **Unilever**. When Ben & Jerry's decided to stop selling its products in Israel, **Unilever** sold off the Israeli distribution rights to Avi Zinger to circumvent their decision and to force Ben & Jerry's brand name to continue selling in Israel.",avoid,operations_in_israel,global,,,https://upload.wikimedia.org/wikipedia/fr/5/58/CDO_logo.jpeg,tadelle,,
cascade,Cascade,"Owned by **Procter and Gamble**.

**Procter and Gamble** opened an R&D center in Tel Aviv, Occupied Palestine, in which it invests $2bn annually.",avoid,operations_in_israel,global,,,https://images.ctfassets.net/qdzb95n13bxg/5v9V5UMfpF1yJlQG5LffKh/b7b8a751a588da917abc07019497431d/Logo.png,,,
catsan,Catsan,"Owned by **Mars Inc**.

**Mars** will support Israeli start-ups and the formation of companies, and will work together with leading Israeli academic institutions, such as the Hebrew University, the Weizmann Institute, the Technion, Migall and Tel Hai College, among others, to further Foodtech innovations.",avoid,operations_in_israel,global,,,https://cdn.worldvectorlogo.com/logos/catsan.svg,,,
caykur,caykur,caykur,support,,,,,https://seeklogo.com/images/1/caykur-logo-4F7E835FA7-seeklogo.com.png,,,
cbsentertainment,CBS Entertainment,"Owned by **Paramount Global**.

**Paramount Global** stated, 'We stand with the people of Israel and the global Jewish community.""",avoid,operations_in_israel,global,,,,,,
cbsmediaventures,CBS Media Ventures,"Owned by **Paramount Global**.

**Paramount Global** stated, 'We stand with the people of Israel and the global Jewish community.""",avoid,operations_in_israel,global,,,,,,
cbsnews,CBS News,"Owned by **Paramount Global**.

**Paramount Global** stated, 'We stand with the people of Israel and the global Jewish community.""",avoid,operations_in_israel,global,,,,,,
cbssportsnetwork,CBS Sports Network,"Owned by **Paramount Global**.

**Paramount Global** stated, 'We stand with the people of Israel and the global Jewish community.""",avoid,operations_in_israel,global,,,,,,
cbsstudios,CBS Studios,"Owned by **Paramount Global**.

**Paramount Global** stated, 'We stand with the people of Israel and the global Jewish community.""",avoid,operations_in_israel,global,,,,,,
cbstelevisionstations,CBS Television Stations,"Owned by **Paramount Global**.

**Paramount Global** stated, 'We stand with the people of Israel and the global Jewish community.""",avoid,operations_in_israel,global,,,,,,
celebrations,Celebrations,"Owned by **Mars Inc**.

**Mars** will support Israeli start-ups and the formation of companies, and will work together with leading Israeli academic institutions, such as the Hebrew University, the Weizmann Institute, the Technion, Migall and Tel Hai College, among others, to further Foodtech innovations.",avoid,operations_in_israel,global,,,https://upload.wikimedia.org/wikipedia/commons/thumb/a/ad/Celebrations_logo_-_red.svg/1200px-Celebrations_logo_-_red.svg.png,tadelle,,
celine,Celine,"Celine is owned by **LVMH**.

Bernard Arnault, the chairman and **CEO** of **LMVH** Moet Hennessy-Louis Vuitton, and the world's richest man according to Forbes, has **invested** in cybersecurity firm, **Wiz**, the **Israeli** maker of cloud security solutions for enterprises.",avoid,operations_in_israel,global,,,https://upload.wikimedia.org/wikipedia/commons/thumb/8/81/Celine_logo.svg/2560px-Celine_logo.svg.png,,,
ceralac,Ceralac,"Owned by **Nestle**.

**Nestle** is 100% owned by swiss. **Nestle** began investing in Israel in 1995 by buying 10% of Israeli food maker Osem Investments, increasing its ownership to 50.1% two years later giving it the controlling share and now owns a 53.8 percent stake in Osem Swiss food giant **Nestle** will set up a global research and development centre for snack foods in Sderot, a town in Israel's Negev desert, the Maariv newspaper reported on Sunday.",avoid,operations_in_israel,global,,,https://upload.wikimedia.org/wikipedia/commons/c/c2/Cerelac_brand_logo.png,,,
cerave,Cerave,"Owned by **L'Oreal**.

34.70% of **L'Oreal** is owned by Mrs. Francoise Bettencourt Meyers and her family. **L'Oreal** is owned by **Nestle**. **Nestle** began investing in Israel in 1995 by buying 10% of Israeli food maker Osem Investments, increasing its ownership to 50.1% two years later giving it the controlling share and now owns a 53.8 percent stake in Osem Swiss food giant **Nestle** will set up a global research and development center for snack foods next year in Sderot, a town in Israel's Negev desert, the Maariv.",avoid,operations_in_israel,global,,,https://tukuz.com/wp-content/uploads/2020/05/cerave-logo-vector.png,,,
ceresit,Ceresit,"Owned by **Henkel**.

**Henkel** invests in Israeli technology namely by investing in Feelit. A company with its roots in Israel.",avoid,operations_in_israel,global,,,,,,
cesar,Cesar,"Owned by **Mars Inc**.

**Mars** will support Israeli start-ups and the formation of companies, and will work together with leading Israeli academic institutions, such as the Hebrew University, the Weizmann Institute, the Technion, Migall and Tel Hai College, among others, to further Foodtech innovations.",avoid,operations_in_israel,global,,,https://mma.prnewswire.com/media/1771976/Cesar_v1_Logo.jpg,,,
chaling,Cha Ling,"**Cha Ling** is owned by **LVMH**.

Bernard Arnault, the chairman and **CEO** of **LMVH** Moet Hennessy-Louis Vuitton, and the world's richest man according to Forbes, has **invested** in cybersecurity firm, **Wiz**, the **Israeli** maker of cloud security solutions for enterprises.",avoid,operations_in_israel,global,,,https://r.lvmh-static.com/uploads/2019/06/logo-chaling-ok.png,,,
channel5,Channel 5,"Owned by **Paramount Global**.

**Paramount Global** stated, 'We stand with the people of Israel and the global Jewish community.""",avoid,operations_in_israel,global,,,,,,
chappie,Chappie,"Owned by **Mars Inc**.

**Mars** will support Israeli start-ups and the formation of companies, and will work together with leading Israeli academic institutions, such as the Hebrew University, the Weizmann Institute, the Technion, Migall and Tel Hai College, among others, to further Foodtech innovations.",avoid,operations_in_israel,global,,,https://www.carharrackanimalfeeds.co.uk/pos_cms/cmsimages/132.JPG,,,
charliebanana,Charlie Banana,"Owned by **Procter and Gamble**.

**Procter and Gamble** opened an R&D center in Tel Aviv, Occupied Palestine, in which it invests $2bn annually.",avoid,operations_in_israel,global,,,https://logowik.com/content/uploads/images/charlie-banana3266.jpg,,,
charmin,Charmin,"Owned by **Procter and Gamble**.

**Procter and Gamble** opened an R&D center in Tel Aviv, Occupied Palestine, in which it invests $2bn annually.",avoid,operations_in_israel,global,,,https://1000logos.net/wp-content/uploads/2020/07/Charmin-Logo.png,,,
chaudfontaine,Chaudfontaine,"Owned by **The Coca-Cola Company**.

**Coca-Cola Israel** owns dairy farms in the illegal Israeli settlements of Shadmot Mechola in the Jordan Valley and a plant in the industrial zone of Katzerin in the occupied Golan Heights.",avoid,operations_in_settlements,global,,,https://www.claryssedranken.be/files/StaticPage/big/chaudfontaine.png,spa,,
chaumet,Chaumet,"**Chaumet** is owned by **LVMH**.

Bernard Arnault, the chairman and **CEO** of **LMVH** Moet Hennessy-Louis Vuitton, and the world's richest man according to Forbes, has **invested** in cybersecurity firm, **Wiz**, the **Israeli** maker of cloud security solutions for enterprises.",avoid,operations_in_israel,global,,,https://upload.wikimedia.org/wikipedia/fr/2/29/Logo-chaumet.png,,,
cheer,Cheer,"Owned by **Procter and Gamble**.

**Procter and Gamble** opened an R&D center in Tel Aviv, Occupied Palestine, in which it invests $2bn annually.",avoid,operations_in_israel,global,,,https://static.wikia.nocookie.net/logopedia/images/b/b1/Cheer2011.jpg/revision/latest?cb=20191117145029,,,
cheerios,Cheerios,"Owned by **Nestle**.

**Nestle** is 100% owned by swiss. **Nestle** began investing in Israel in 1995 by buying 10% of Israeli food maker Osem Investments, increasing its ownership to 50.1% two years later giving it the controlling share and now owns a 53.8 percent stake in Osem Swiss food giant **Nestle** will set up a global research and development centre for snack foods in Sderot, a town in Israel's Negev desert, the Maariv newspaper reported on Sunday.",avoid,operations_in_israel,global,,,https://www.nestle.com/sites/default/files/styles/thumbnail/public/cereals-cheerios-logo.png?itok=GG2ZUDq1,torku,,
cheetos,Cheetos,"Owned by **PepsiCo**.

**PepsiCo** bought SodaStream for $3.2bn and owns 50% of Sabra both of which had taken advantage of the Israeli occupation of Palestine.",avoid,operations_in_israel,global,,,https://upload.wikimedia.org/wikipedia/commons/thumb/2/24/Cheetos_logo.svg/2560px-Cheetos_logo.svg.png,croky,,
chesters,Chesters,"Owned by **PepsiCo**.

**PepsiCo** bought SodaStream for $3.2bn and owns 50% of Sabra both of which had taken advantage of the Israeli occupation of Palestine.",avoid,operations_in_israel,global,,,https://d1yjjnpx0p53s8.cloudfront.net/styles/logo-thumbnail/s3/022015/logo_chesters.png?itok=Kulzjg_b,croky,,
chipsahoy,Chips Ahoy!,"Owned by **Mondelez International, Inc.**

**Mondelez International Inc.** on Nov. 10(2020) announced a seed investment in Torr FoodTech, an early stage company based in Israel that has developed proprietary technology Mondelez said ""brings real, simple ingredients together to offer multi-textural, sensorial experiences.""",avoid,operations_in_israel,global,,,https://upload.wikimedia.org/wikipedia/commons/0/05/Chips_ahoy_brandlogo.png,croky,,
chocapic,Chocapic,"Owned by **Nestle**.

**Nestle** is 100% owned by swiss. **Nestle** began investing in Israel in 1995 by buying 10% of Israeli food maker Osem Investments, increasing its ownership to 50.1% two years later giving it the controlling share and now owns a 53.8 percent stake in Osem Swiss food giant **Nestle** will set up a global research and development centre for snack foods in Sderot, a town in Israel's Negev desert, the Maariv newspaper reported on Sunday.",avoid,operations_in_israel,global,,,https://upload.wikimedia.org/wikipedia/en/6/66/Chocapic_brand_logo.png,,,
ciel,Ciel,"Owned by **The Coca-Cola Company**.

**Coca-Cola Israel** owns dairy farms in the illegal Israeli settlements of Shadmot Mechola in the Jordan Valley and a plant in the industrial zone of Katzerin in the occupied Golan Heights.",avoid,operations_in_settlements,global,,,https://ww2.freelogovectors.net/wp-content/uploads/2022/11/ciel_logo-freelogovectors.net_.png,,,
cif,Cif,"Owned by **Unilever**.

**Cif** and Ben & Jerry's are owned by **Unilever**. When Ben & Jerry's decided to stop selling its products in Israel, **Unilever** sold off the Israeli distribution rights to Avi Zinger to circumvent their decision and to force Ben & Jerry's brand name to continue selling in Israel.",avoid,operations_in_israel,global,,,https://1000logos.net/wp-content/uploads/2021/06/CIF-Logo-1995.png,,,
ciniminis,Cini Minis,"Owned by **Nestle**.

**Nestle** is 100% owned by swiss. **Nestle** began investing in Israel in 1995 by buying 10% of Israeli food maker Osem Investments, increasing its ownership to 50.1% two years later giving it the controlling share and now owns a 53.8 percent stake in Osem Swiss food giant **Nestle** will set up a global research and development centre for snack foods in Sderot, a town in Israel's Negev desert, the Maariv newspaper reported on Sunday.",avoid,operations_in_israel,global,,,https://static.wikia.nocookie.net/logopedia/images/6/68/Mini001_logo_minis_cini.png/revision/latest?cb=20190924160537,torku,,
